false_positive_rate,true_positive_rate,threshold
0.13859588873080508,0.034482758620689655,0.06535606981683029
0.13889025168032185,0.034482758620689655,0.06534433342799628
0.13918461462983858,0.034482758620689655,0.06525631730296133
0.13928273561301086,0.034482758620689655,0.06523093062747587
0.13942991708776922,0.034482758620689655,0.0652266793280657
0.13947897757935535,0.034482758620689655,0.06519858052786931
0.1395770985625276,0.034482758620689655,0.06519503382256786
0.1396261590541137,0.034482758620689655,0.06518492945714949
0.13972428003728599,0.034482758620689655,0.0651731959706674
0.13992052200363048,0.034482758620689655,0.06508994501478005
0.14006770347838884,0.034482758620689655,0.0650852016115917
0.14016582446156112,0.034482758620689655,0.06505982121410758
0.14021488495314724,0.034482758620689655,0.06504931236706146
0.1403620664279056,0.034482758620689655,0.06503019165564683
0.14065642937742237,0.034482758620689655,0.06496288914620463
0.14075455036059462,0.034482758620689655,0.06496136157972576
0.14090173183535298,0.034482758620689655,0.06489676805679645
0.14099985281852523,0.034482758620689655,0.06488450491824549
0.14119609478486975,0.034482758620689655,0.06485642001372371
0.14134327625962811,0.034482758620689655,0.06485328140322733
0.14144139724280036,0.034482758620689655,0.0648410607792076
0.14178482068390325,0.034482758620689655,0.06483104800992434
0.14183388117548937,0.034482758620689655,0.06482527938965021
0.14198106265024776,0.034482758620689655,0.06481568933891746
0.1426679095324535,0.034482758620689655,0.06465656818727439
0.14286415149879803,0.034482758620689655,0.06464468261269884
0.14291321199038415,0.034482758620689655,0.064621858987161
0.14418878477162342,0.034482758620689655,0.06461931837725587
0.14443408722955403,0.034482758620689655,0.06453601359645311
0.1447284501790708,0.034482758620689655,0.06451713923713975
0.14487563165382916,0.034482758620689655,0.0644990770689855
0.14497375263700144,0.034482758620689655,0.06448906925130815
0.14502281312858756,0.034482758620689655,0.06447654325326202
0.1451209341117598,0.034482758620689655,0.0644737181756112
0.14521905509493205,0.034482758620689655,0.06445363498425749
0.14536623656969042,0.034482758620689655,0.06444836021262024
0.1454643575528627,0.034482758620689655,0.064432365003948
0.14556247853603493,0.034482758620689655,0.06438452939185624
0.14590590197713782,0.034482758620689655,0.06434620634090826
0.14595496246872394,0.034482758620689655,0.06434349648198223
0.1461021439434823,0.034482758620689655,0.06434036019939926
0.14615120443506843,0.034482758620689655,0.06432814863944025
0.1464455673845852,0.034482758620689655,0.0643027960171969
0.14659274885934356,0.034482758620689655,0.06427998367860643
0.14678899082568808,0.034482758620689655,0.06427744432510674
0.14708335377520482,0.034482758620689655,0.0641979543723522
0.14727959574154934,0.034482758620689655,0.06417531571554991
0.14732865623313546,0.034482758620689655,0.06416906508070286
0.1474267772163077,0.034482758620689655,0.06415025559831589
0.1475739586910661,0.034482758620689655,0.06414412421918536
0.14767207967423834,0.034482758620689655,0.06413191612700042
0.1477702006574106,0.034482758620689655,0.06413093503984868
0.14801550311534123,0.034482758620689655,0.06403470894243923
0.14821174508168572,0.034482758620689655,0.0640271004089843
0.14845704753961636,0.034482758620689655,0.0640044673506116
0.14865328950596085,0.034482758620689655,0.06400175883178971
0.14880047098071922,0.034482758620689655,0.06396279122697557
